,Boston,Chicago,Houston,LosAngeles,Miami,NewYork,Philadelphia,Phoenix,SanFrancisco,Seattle
2012-01,0.49188248544932717,0.8283496935429567,0.0,0.0,0.0,0.24323016010635223,0.21099168980219432,0.0,0.0,0.7449936868686867
2012-02,0.559151220369849,0.35285196004349767,0.0,0.0,0.0,0.033253550070424166,0.15255450203179582,0.0,0.0,0.31553203528316337
2012-03,0.03276119402985074,0.010707070707070707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35860670796854116
2012-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035958904109589045
2012-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
2012-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11,0.2524912873337394,0.0013215859030837004,0.0,0.0,0.0,0.35415339821406056,0.10640720081135904,0.0,0.0,0.0
2012-12,2.7704618092006847,6.445837561553817,0.0,0.0,0.0,0.8401119402985074,4.919200779727096,0.0,0.0,1.1911371316802972
2013-01,0.5133944727269294,0.549578063625105,0.0,0.0,0.0,0.22415652088893587,0.27090147013947474,0.0,0.0,0.1347563644138734
2013-02,2.3386928319109628,1.060682528014963,0.0,0.0,0.0,0.8017590625590625,0.26511556955728727,0.0009966777408637873,0.0,0.048341023279374215
2013-03,1.8519281839452961,0.7491650264915286,0.0,0.0,0.0,0.551864978273901,0.17212212326057824,0.0,0.0,0.11285010860656985
2013-04,0.0,0.0077801247887690096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06859123146357189
2013-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11,0.003199103055218163,0.05709352469510141,0.0,0.0,0.0,0.0026956032774594334,0.0007606296728768108,0.0,0.0,0.0005524861878453038
2013-12,217.70652970130843,562.5157122852488,0.0,0.0,0.0,133.61513479208713,190.9937467862513,0.0,0.0,0.1326423378453038
2014-01,0.7122994160790559,2.275553762942976,0.00019801980198019803,0.0,0.0,0.8682122280968058,0.90016468507503,0.0,0.0,0.0011314433804241332
2014-02,2.0768263143282715,2.1971680547591648,0.006751592356687898,0.0,0.0,2.1880190522319727,1.7943482581827461,0.0,0.0,0.2550057554128706
2014-03,0.13052499076010352,0.45519932015166464,0.0,0.0,0.0,0.0288096064148923,0.3665687416821015,0.0,0.0,0.019180695847362515
2014-04,0.025468164794007493,0.1151864406779661,0.0,0.0,0.0,0.011246006389776356,0.00038004750593824226,0.0,0.0,0.0
2014-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10,0.020555555555555553,0.009742225560018452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11,0.3075792568587849,0.08678923710000157,0.0,0.0,0.0,0.11297182317959162,0.08473793103448277,0.0,0.0,0.1548356807511737
2014-12,28.2937883169462,43.261442495126715,0.0,0.0,0.0,7.422536231884057,0.1301142857142857,0.0,0.0,0.20189959294436904
2015-01,2.773266990819273,3.466143877904224,0.0,0.0,0.0,1.1325148461470214,0.5538710176189519,0.0,0.0,0.0
